('Total Revenue', '245,122,000.00', '245,122,000.00', '211,915,000.00', '198,270,000.00', '168,088,000.00')
         752140 function calls (734066 primitive calls) in 6.704 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
        1    0.000    0.000    0.000    0.000 random.py:110(Random)
        1    0.000    0.000    0.000    0.000 cp1252.py:1(<module>)
       22    0.000    0.000    0.000    0.000 threading.py:314(_is_owned)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      110    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
        1    0.000    0.000    0.000    0.000 ssl.py:783(SSLObject)
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 __init__.py:1266(ZipFile)
        1    0.000    0.000    0.000    0.000 parse.py:672(unquote)
       43    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
        1    0.000    0.000    0.000    0.000 response.py:40(assert_header_parsing)
        1    0.000    0.000    0.000    0.000 calendar.py:94(_localized_month)
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       43    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
        1    0.000    0.000    0.000    0.000 connectionpool.py:982(__init__)
        6    0.000    0.000    0.000    0.000 cookiejar.py:691(reach)
        1    0.000    0.000    0.000    0.000 connection.py:331(putrequest)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
        1    0.000    0.000    0.000    0.000 socks.py:1(<module>)
        4    0.000    0.000    0.000    0.000 formatter.py:151(__init__)
        1    0.000    0.000    0.000    0.000 queue.py:34(__init__)
        1    0.000    0.000    0.000    0.000 _collections.py:242(__init__)
        6    0.000    0.000    0.000    0.000 cookiejar.py:1227(deepvalues)
        1    0.000    0.000    0.178    0.178 parser.py:104(feed)
       22    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       25    0.000    0.000    0.000    0.000 structures.py:58(<genexpr>)
        3    0.000    0.000    0.000    0.000 cookies.py:35(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:114(_has_ipv6)
        1    0.000    0.000    0.052    0.052 client.py:245(parse_headers)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:250(handle_decl)
        3    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sessions.py:794(close)
        2    0.000    0.000    0.001    0.001 socket.py:500(close)
        1    0.000    0.000    0.000    0.000 connection.py:134(__init__)
        1    0.000    0.000    0.000    0.000 css_match.py:481(CSSMatch)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
        2    0.000    0.000    0.000    0.000 adapters.py:536(close)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        4    0.000    0.000    0.000    0.000 timeout.py:109(__init__)
        1    0.000    0.000    0.001    0.001 _internal_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:640(Response)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.000    0.000 readers.py:17(__init__)
       27    0.000    0.000    0.000    0.000 _collections.py:291(__iter__)
        3    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
        1    0.000    0.000    0.000    0.000 adapters.py:446(get_connection_with_tls_context)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 ssltransport.py:22(SSLTransport)
        5    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 _collections.py:206(HTTPHeaderDict)
        3    0.000    0.000    0.000    0.000 pathlib.py:357(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:383(HTMLTreeBuilder)
       23    0.000    0.000    0.000    0.000 queue.py:248(_qsize)
        1    0.000    0.000    0.000    0.000 mimetypes.py:64(MimeTypes)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 poolmanager.py:305(connection_from_context)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
       15    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        1    0.000    0.000    0.000    0.000 message.py:977(MIMEPart)
        1    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:74(JSONEncoder)
       15    0.000    0.000    0.000    0.000 enum.py:828(__members__)
        1    0.000    0.000    0.000    0.000 intranges.py:1(<module>)
        2    0.000    0.000    0.000    0.000 cookies.py:542(merge_cookies)
        5    0.000    0.000    0.000    0.000 element.py:273(get_text)
        3    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
        1    0.000    0.000    0.001    0.001 _adapters.py:144(_reader)
        1    0.000    0.000    0.000    0.000 poolmanager.py:330(connection_from_pool_key)
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 functools.py:732(_compose_mro)
        7    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        1    0.000    0.000    0.000    0.000 formatter.py:3(Formatter)
        4    0.000    0.000    0.000    0.000 cookiejar.py:81(_timegm)
        1    0.000    0.000    0.000    0.000 structures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:102(__setitem__)
        1    0.000    0.000    0.001    0.001 weakref.py:585(__call__)
       15    0.000    0.000    0.000    0.000 functools.py:65(wraps)
        2    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        1    0.000    0.000    0.001    0.001 _parseaddr.py:1(<module>)
        9    0.000    0.000    0.000    0.000 __init__.py:183(__new__)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sessions.py:750(merge_environment_settings)
        1    0.000    0.000    0.000    0.000 request.py:1695(URLopener)
        1    0.000    0.000    0.000    0.000 idna.py:308(getregentry)
        1    0.000    0.000    0.000    0.000 models.py:106(_encode_params)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        2    0.000    0.000    0.000    0.000 adapters.py:240(init_poolmanager)
        1    0.000    0.000    0.001    0.001 __init__.py:152(EntryPoint)
       52    0.000    0.000    0.000    0.000 element.py:1624(__eq__)
       36    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _html5lib.py:1(<module>)
        1    0.000    0.000    0.002    0.002 base64mime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
        1    0.000    0.000    0.000    0.000 tempfile.py:999(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 socket.py:681(__init__)
        1    0.000    0.000    0.000    0.000 netrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:60(Sectioned)
        2    0.000    0.000    0.000    0.000 utils.py:838(select_proxy)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 feedparser.py:171(feed)
        1    0.000    0.000    0.000    0.000 cookiejar.py:874(DefaultCookiePolicy)
        9    0.000    0.000    0.000    0.000 url.py:332(_idna_encode)
        6    0.000    0.000    0.000    0.000 cookiejar.py:983(set_ok_verifiability)
        5    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
       11    0.000    0.000    0.000    0.000 util.py:19(to_str)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 parser.py:256(parse_html_declaration)
        1    0.000    0.000    0.000    0.000 __meta__.py:83(__new__)
        1    0.000    0.000    0.000    0.000 socket.py:770(close)
        1    0.000    0.000    0.000    0.000 __init__.py:189(Path)
        2    0.000    0.000    0.000    0.000 __init__.py:1517(debug)
        2    0.000    0.000    0.000    0.000 pathlib.py:551(drive)
        1    0.000    0.000    0.000    0.000 models.py:258(__init__)
        4    0.000    0.000    0.000    0.000 warnings.py:166(simplefilter)
       10    0.000    0.000    0.000    0.000 element.py:1417(_all_strings)
        1    0.000    0.000    0.000    0.000 __init__.py:58(check_compatibility)
        1    0.000    0.000    0.000    0.000 sessions.py:356(Session)
        1    0.000    0.000    0.000    0.000 css_match.py:378(Inputs)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        4    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:111(TreeBuilder)
        1    0.000    0.000    0.000    0.000 poolmanager.py:162(PoolManager)
        1    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
       16    0.000    0.000    0.000    0.000 enum.py:1692(_simple_enum)
        1    0.000    0.000    0.000    0.000 cookies.py:176(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 adapters.py:137(BaseAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:125(DeprecatedTuple)
       26    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1420(IPv4Interface)
       30    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 element.py:2422(__init__)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
        1    0.000    0.000    0.000    0.000 adapters.py:90(_urllib3_request_context)
        2    0.000    0.000    0.000    0.000 element.py:745(find_parents)
        1    0.000    0.000    0.000    0.000 parse.py:509(urlunparse)
        1    0.000    0.000    0.000    0.000 feedparser.py:182(close)
        1    0.000    0.000    0.000    0.000 cookies.py:140(get_cookie_header)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:823(items)
        5    0.000    0.000    0.000    0.000 _htmlparser.py:222(handle_entityref)
        1    0.000    0.000    0.000    0.000 timeout.py:25(Timeout)
        7    0.000    0.000    0.000    0.000 cp1252.py:14(decode)
        1    0.000    0.000    0.000    0.000 response.py:117(__init__)
        1    0.000    0.000    0.000    0.000 message.py:243(get_payload)
        1    0.000    0.000    0.000    0.000 dammit.py:317(EncodingDetector)
        1    0.000    0.000    0.000    0.000 utils.py:660(requote_uri)
        1    0.000    0.000    0.000    0.000 __init__.py:496(DetectsXMLParsedAsHTML)
        1    0.000    0.000    0.000    0.000 utils.py:539(get_encoding_from_headers)
        2    0.000    0.000    0.000    0.000 element.py:722(find_parent)
        1    0.000    0.000    0.000    0.000 response.py:495(_flush_decoder)
        1    0.000    0.000    0.000    0.000 models.py:244(CharsetMatches)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        8    0.000    0.000    0.000    0.000 utils.py:1045(_validate_header_part)
        1    0.000    0.000    0.000    0.000 __future__.py:81(_Feature)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        1    0.000    0.000    0.000    0.000 feedparser.py:195(_new_message)
        1    0.000    0.000    0.000    0.000 utils.py:1018(get_auth_from_url)
        6    0.000    0.000    0.000    0.000 cookiejar.py:1004(set_ok_path)
        1    0.000    0.000    0.000    0.000 poolmanager.py:276(connection_from_host)
        5    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 typing.py:2112(runtime_checkable)
       14    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
        1    0.000    0.000    0.000    0.000 request.py:189(body_to_chunks)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
       11    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 __init__.py:839(ZipExtFile)
        2    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
       43    0.000    0.000    0.000    0.000 enum.py:820(<genexpr>)
        1    0.000    0.000    0.000    0.000 response.py:635(release_conn)
        1    0.000    0.000    0.000    0.000 response.py:142(flush)
        3    0.000    0.000    0.000    0.000 threading.py:277(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:803(PathDistribution)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        4    0.000    0.000    0.000    0.000 message.py:29(_splitparam)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        1    0.000    0.000    0.000    0.000 __init__.py:1482(Logger)
        3    0.000    0.000    0.000    0.000 {function HTTPResponse.close at 0x7410c6a61080}
        6    0.000    0.000    0.000    0.000 cookies.py:94(origin_req_host)
        1    0.000    0.000    0.000    0.000 ssl_.py:473(is_ipaddress)
       15    0.000    0.000    0.000    0.000 ssl.py:938(_sslcopydoc)
        1    0.000    0.000    0.178    0.178 __init__.py:471(_feed)
       12    0.000    0.000    0.000    0.000 retry.py:242(<genexpr>)
        1    0.000    0.000    0.000    0.000 adapters.py:167(HTTPAdapter)
       25    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 functools.py:774(_find_impl)
        6    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
        2    0.000    0.000    0.000    0.000 sessions.py:799(mount)
        1    0.000    0.000    0.000    0.000 pathlib.py:731(parent)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1139(_BaseV4)
        1    0.000    0.000    0.000    0.000 proxy.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
        1    0.000    0.000    0.000    0.000 element.py:933(NavigableString)
        1    0.000    0.000    0.000    0.000 __init__.py:346(DeprecatedNonAbstract)
        1    0.000    0.000    0.000    0.000 _request_methods.py:20(RequestMethods)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection.py:93(_set_socket_options)
        2    0.000    0.000    0.000    0.000 poolmanager.py:267(clear)
        1    0.000    0.000    0.000    0.000 __init__.py:139(__init__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:81(__init__)
        6    0.000    0.000    0.000    0.000 copy.py:61(copy)
        1    0.000    0.000    0.000    0.000 typing.py:1519(__getitem__)
        1    0.000    0.000    0.000    0.000 request.py:1076(AbstractDigestAuthHandler)
        2    0.000    0.000    0.000    0.000 message.py:150(__init__)
        2    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        5    0.000    0.000    0.000    0.000 connection.py:164(host)
        1    0.000    0.000    0.000    0.000 cp1252.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 csv.py:83(DictReader)
        2    0.000    0.000    0.000    0.000 functools.py:904(wrapper)
        3    0.000    0.000    0.000    0.000 pathlib.py:1159(__init__)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:965(HTTPSConnectionPool)
       10    0.000    0.000    0.000    0.000 _text.py:90(lower)
        1    0.000    0.000    0.000    0.000 calendar.py:325(TextCalendar)
        1    0.000    0.000    0.000    0.000 __init__.py:1878(LoggerAdapter)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 socket.py:506(detach)
        1    0.000    0.000    0.000    0.000 response.py:679(_init_length)
        6    0.000    0.000    0.000    0.000 cookiejar.py:636(eff_request_host)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        7    0.000    0.000    0.000    0.000 typing.py:944(__hash__)
        1    0.000    0.000    0.000    0.000 __init__.py:594(register_treebuilders_from)
        2    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
       11    0.000    0.000    0.000    0.000 queue.py:254(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:595(__init__)
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 url.py:100(__new__)
       18    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        2    0.000    0.000    0.000    0.000 typing.py:1194(__instancecheck__)
        1    0.000    0.000    0.000    0.000 response.py:446(_init_decoder)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:1079(closed)
        4    0.000    0.000    0.000    0.000 utils.py:1034(check_header_validity)
        7    0.000    0.000    0.000    0.000 element.py:387(_last_descendant)
        8    0.000    0.000    0.000    0.000 formatter.py:42(_default)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        1    0.000    0.000    0.000    0.000 structures.py:76(copy)
        6    0.000    0.000    0.000    0.000 cookies.py:43(get_host)
        5    0.000    0.000    0.000    0.000 typing.py:2310(get_origin)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 adapters.py:546(request_url)
        1    0.000    0.000    0.000    0.000 wait.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:62(HTMLParser)
       11    0.000    0.000    0.000    0.000 queue.py:251(_put)
        1    0.000    0.000    0.000    0.000 parser.py:96(reset)
        1    0.000    0.000    0.000    0.000 css_types.py:34(Immutable)
        3    0.000    0.000    0.000    0.000 __init__.py:73(import_module)
        1    0.000    0.000    0.000    0.000 client.py:442(flush)
        1    0.000    0.000    0.000    0.000 probe.py:1(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:1702(addHandler)
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        4    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
        1    0.000    0.000    0.000    0.000 models.py:494(prepare_body)
        2    0.000    0.000    0.000    0.000 timeout.py:188(clone)
        1    0.000    0.000    0.001    0.001 _common.py:107(from_package)
        1    0.000    0.000    0.000    0.000 client.py:947(_wrap_ipv6)
        1    0.000    0.000    0.000    0.000 _text.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:86(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:1533(__getitem_inner__)
        6    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        2    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
        1    0.000    0.000    0.000    0.000 connection.py:538(HTTPSConnection)
        3    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2147(IPv6Interface)
        1    0.000    0.000    0.000    0.000 exceptions.py:139(NewConnectionError)
        1    0.000    0.000    0.000    0.000 element.py:115(ContentMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 __init__.py:1452(_fixupChildren)
        1    0.000    0.000    0.000    0.000 csv.py:172(Sniffer)
        1    0.000    0.000    0.000    0.000 random.py:876(SystemRandom)
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 __init__.py:51(register)
        1    0.000    0.000    0.000    0.000 client.py:1320(endheaders)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:512(AddressList)
        1    0.000    0.000    0.000    0.000 request.py:2542(proxy_bypass_environment)
        1    0.000    0.000    0.000    0.000 readers.py:32(ZipReader)
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        1    0.000    0.000    0.000    0.000 compat.py:18(_resolve_char_detection)
        9    0.000    0.000    0.000    0.000 css_types.py:394(pickle_register)
        1    0.000    0.000    0.000    0.000 __init__.py:659(FastPath)
        1    0.000    0.000    0.000    0.000 encoders.py:1(<module>)
        4    0.000    0.000    0.000    0.000 enum.py:816(__iter__)
        1    0.000    0.000    0.000    0.000 models.py:334(__init__)
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        1    0.000    0.000    0.000    0.000 socket.py:516(family)
       16    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
        1    0.000    0.000    0.000    0.000 sessions.py:159(resolve_redirects)
        1    0.000    0.000    0.000    0.000 _collections.py:41(_Sentinel)
        1    0.000    0.000    0.001    0.001 _common.py:51(files)
        1    0.000    0.000    0.000    0.000 css_types.py:165(CustomSelectors)
        1    0.000    0.000    0.000    0.000 functools.py:651(cache)
       11    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 typing.py:2815(NamedTuple)
        1    0.000    0.000    0.000    0.000 sessions.py:454(__exit__)
        1    0.000    0.000    0.000    0.000 utils.py:826(get_environ_proxies)
        1    0.000    0.000    0.000    0.000 _adapters.py:112(OrphanPath)
        5    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 ssl.py:415(Purpose)
        6    0.000    0.000    0.000    0.000 client.py:1064(_output)
        1    0.000    0.000    0.000    0.000 __init__.py:678(LZMADecompressor)
        9    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:420(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 models.py:315(CliDetectionResult)
       23    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 response.py:735(_error_catcher)
        1    0.000    0.000    0.000    0.000 abc.py:96(InspectLoader)
       39    0.000    0.000    0.000    0.000 __init__.py:609(__missing__)
       10    0.000    0.000    0.000    0.000 connection.py:353(<genexpr>)
        3    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        3    0.000    0.000    0.000    0.000 element.py:27(_alias)
        2    0.000    0.000    0.000    0.000 typing.py:1465(__subclasscheck__)
       32    0.000    0.000    0.000    0.000 parse.py:108(_noop)
       29    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 typing.py:1515(copy_with)
        2    0.000    0.000    0.000    0.000 connectionpool.py:348(_get_timeout)
        2    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
        1    0.000    0.000    0.000    0.000 url.py:80(Url)
       18    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
        1    0.000    0.000    0.000    0.000 parse.py:520(urlunsplit)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:549(__subclasshook__)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:514(_parse_content_type_header)
        1    0.000    0.000    0.000    0.000 ssl_.py:184(resolve_cert_reqs)
        1    0.000    0.000    0.000    0.000 pathlib.py:437(__str__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
       11    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 cookiejar.py:1859(LWPCookieJar)
        1    0.000    0.000    0.000    0.000 request.py:935(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 models.py:84(RequestEncodingMixin)
        1    0.000    0.000    0.000    0.000 cookies.py:442(BaseCookie)
        4    0.000    0.000    0.000    0.000 typing.py:2285(_strip_annotations)
        3    0.000    0.000    0.000    0.000 timeout.py:126(resolve_default_timeout)
        1    0.000    0.000    0.000    0.000 __init__.py:273(EntryPoints)
        1    0.000    0.000    0.000    0.000 socket.py:664(SocketIO)
        1    0.000    0.000    0.000    0.000 ssl.py:1173(send)
        3    0.000    0.000    0.000    0.000 hooks.py:15(default_hooks)
        1    0.000    0.000    0.000    0.000 fields.py:153(RequestField)
        6    0.000    0.000    0.000    0.000 cookies.py:46(get_origin_req_host)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1192(get_resource_reader)
        1    0.000    0.000    0.000    0.000 response.py:209(_get_decoder)
        1    0.000    0.000    0.000    0.000 pathlib.py:240(_DoubleRecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 connectionpool.py:120(HTTPConnectionPool)
        1    0.000    0.000    0.000    0.000 _common.py:21(package_to_anchor)
        2    0.000    0.000    0.000    0.000 __init__.py:262(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:776(MetadataPathFinder)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 calendar.py:624(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 __meta__.py:143(_get_canonical)
        1    0.000    0.000    0.001    0.001 pathlib.py:812(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 calendar.py:189(Calendar)
        2    0.000    0.000    0.000    0.000 __init__.py:634(__init__)
        1    0.000    0.000    0.000    0.000 _collections.py:95(__getitem__)
        2    0.000    0.000    0.000    0.000 _functools.py:6(method_cache)
        1    0.000    0.000    0.000    0.000 cookies.py:23(MockRequest)
        1    0.000    0.000    0.000    0.000 timeout.py:172(from_float)
        1    0.000    0.000    0.000    0.000 __init__.py:100(CompleteDirs)
        1    0.000    0.000    0.000    0.000 traceback.py:679(TracebackException)
        1    0.000    0.000    0.000    0.000 models.py:313(PreparedRequest)
        1    0.000    0.000    0.001    0.001 ssl.py:430(__new__)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        7    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        9    0.000    0.000    0.000    0.000 typing.py:487(__repr__)
        7    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
        1    0.000    0.000    0.000    0.000 __init__.py:199(split)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        1    0.000    0.000    0.000    0.000 retry.py:387(is_retry)
        1    0.000    0.000    0.058    0.058 ssl_.py:497(_ssl_wrap_socket_impl)
        1    0.000    0.000    0.000    0.000 models.py:85(path_url)
        1    0.000    0.000    0.000    0.000 __init__.py:360(ZipInfo)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        8    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:333(SAXTreeBuilder)
        1    0.000    0.000    0.000    0.000 calendar.py:75(Day)
        1    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        2    0.000    0.000    0.000    0.000 adapters.py:140(__init__)
        2    0.000    0.000    0.000    0.000 formatter.py:158(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:45(__getattr__)
